"AccountId","CreditDebitIndicator","Status","BookingDateTime","TransactionInformation","Amount.Amount","Amount.Currency","ProprietaryBankTransactionCode.Code","Balance.CreditDebitIndicator","Balance.Type","Balance.Amount.Amount","Balance.Amount.Currency"
"e0a2f28a-e628-45d9-ba6c-ec5229328e07","Debit","Booked","2017-11-10T00:00:00.000Z","other_debit","1337.44","GBP","TFR","Credit","Information","120539.79","GBP"
"e0a2f28a-e628-45d9-ba6c-ec5229328e07","Debit","Booked","2017-11-13T00:00:00.000Z","household","943.58","GBP","TFR","Credit","Information","119596.21","GBP"
"e0a2f28a-e628-45d9-ba6c-ec5229328e07","Debit","Booked","2017-12-01T00:00:00.000Z","other_debit","1411.79","GBP","TFR","Credit","Information","118184.42","GBP"
"e0a2f28a-e628-45d9-ba6c-ec5229328e07","Debit","Booked","2017-12-01T00:00:00.000Z","other_debit","2744.75","GBP","TFR","Credit","Information","115439.67","GBP"
"e0a2f28a-e628-45d9-ba6c-ec5229328e07","Debit","Booked","2017-12-02T00:00:00.000Z","other_debit","6805.94","GBP","TFR","Credit","Information","108633.73","GBP"
"e0a2f28a-e628-45d9-ba6c-ec5229328e07","Credit","Booked","2017-12-20T00:00:00.000Z","other_credit","2665.34","GBP","TFR","Credit","Information","111299.07","GBP"
"e0a2f28a-e628-45d9-ba6c-ec5229328e07","Debit","Booked","2017-12-23T00:00:00.000Z","other_debit","1422.22","GBP","TFR","Credit","Information","109876.85","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-01-09T00:00:00.000Z","other_debit","5978.13","GBP","TFR","Credit","Information","1131.14","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-01-11T00:00:00.000Z","other_debit","239.30","GBP","TFR","Credit","Information","891.84","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-02-08T00:00:00.000Z","household","382.71","GBP","TFR","Credit","Information","509.13","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Credit","Booked","2017-02-11T00:00:00.000Z","old_age_pension","6677.19","GBP","TFR","Credit","Information","7186.32","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-03-01T00:00:00.000Z","other_debit","4199.11","GBP","TFR","Credit","Information","2987.21","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-03-01T00:00:00.000Z","other_debit","2667.68","GBP","TFR","Credit","Information","319.53","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Credit","Booked","2017-04-15T00:00:00.000Z","other_credit","7031.99","GBP","TFR","Credit","Information","7351.52","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-04-22T00:00:00.000Z","other_debit","3572.68","GBP","TFR","Credit","Information","3778.84","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-05-01T00:00:00.000Z","other_debit","782.29","GBP","TFR","Credit","Information","2996.55","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-05-09T00:00:00.000Z","other_debit","674.48","GBP","TFR","Credit","Information","2322.07","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Credit","Booked","2017-05-10T00:00:00.000Z","other_credit","9680.72","GBP","TFR","Credit","Information","12002.79","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-05-17T00:00:00.000Z","other_debit","1746.83","GBP","TFR","Credit","Information","10255.96","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-05-22T00:00:00.000Z","other_debit","1010.66","GBP","TFR","Credit","Information","9245.30","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-05-23T00:00:00.000Z","other_debit","4428.77","GBP","TFR","Credit","Information","4816.53","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Credit","Booked","2017-06-01T00:00:00.000Z","other_credit","76404.67","GBP","TFR","Credit","Information","81221.20","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-06-08T00:00:00.000Z","insurance_payment","188.66","GBP","TFR","Credit","Information","81032.54","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-06-14T00:00:00.000Z","household","2358.50","GBP","TFR","Credit","Information","78674.04","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-06-16T00:00:00.000Z","other_debit","918.79","GBP","TFR","Credit","Information","77755.25","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-07-12T00:00:00.000Z","other_debit","3035.26","GBP","TFR","Credit","Information","74719.99","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-07-13T00:00:00.000Z","household","8155.29","GBP","TFR","Credit","Information","66564.70","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Credit","Booked","2017-07-14T00:00:00.000Z","other_credit","3803.52","GBP","TFR","Credit","Information","70368.22","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Credit","Booked","2017-07-14T00:00:00.000Z","other_credit","20575.21","GBP","TFR","Credit","Information","90943.43","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-07-26T00:00:00.000Z","other_debit","1659.61","GBP","TFR","Credit","Information","89283.82","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Credit","Booked","2017-07-31T00:00:00.000Z","interest_credited","117.62","GBP","TFR","Credit","Information","89401.44","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-07-31T00:00:00.000Z","payment_for_statement","1.71","GBP","TFR","Credit","Information","89399.73","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-08-01T00:00:00.000Z","other_debit","806.27","GBP","TFR","Credit","Information","88593.46","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-08-01T00:00:00.000Z","other_debit","2276.69","GBP","TFR","Credit","Information","86316.77","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-08-04T00:00:00.000Z","other_debit","168.20","GBP","TFR","Credit","Information","86148.57","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-08-15T00:00:00.000Z","other_debit","4076.38","GBP","TFR","Credit","Information","82072.19","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Credit","Booked","2017-08-15T00:00:00.000Z","other_credit","4204.74","GBP","TFR","Credit","Information","86276.93","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-08-28T00:00:00.000Z","other_debit","18198.42","GBP","TFR","Credit","Information","68078.51","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-08-29T00:00:00.000Z","other_debit","1431.19","GBP","TFR","Credit","Information","66647.32","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-08-31T00:00:00.000Z","payment_for_statement","1.71","GBP","TFR","Credit","Information","66645.61","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Credit","Booked","2017-09-01T00:00:00.000Z","other_credit","2252.42","GBP","TFR","Credit","Information","68898.03","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Credit","Booked","2017-09-01T00:00:00.000Z","other_credit","26736.77","GBP","TFR","Credit","Information","95634.80","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-09-08T00:00:00.000Z","other_debit","5978.35","GBP","TFR","Credit","Information","89656.45","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Credit","Booked","2017-09-10T00:00:00.000Z","other_credit","19283.74","GBP","TFR","Credit","Information","108940.19","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-09-13T00:00:00.000Z","other_debit","1154.51","GBP","TFR","Credit","Information","107785.68","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Credit","Booked","2017-09-14T00:00:00.000Z","other_credit","3901.96","GBP","TFR","Credit","Information","111687.64","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-10-01T00:00:00.000Z","other_debit","5373.04","GBP","TFR","Credit","Information","106314.60","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-10-01T00:00:00.000Z","other_debit","3859.22","GBP","TFR","Credit","Information","102455.38","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Credit","Booked","2017-10-02T00:00:00.000Z","other_credit","59296.90","GBP","TFR","Credit","Information","161752.28","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-10-06T00:00:00.000Z","household","2212.83","GBP","TFR","Credit","Information","159539.45","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-10-06T00:00:00.000Z","other_debit","1151.09","GBP","TFR","Credit","Information","158388.36","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-10-07T00:00:00.000Z","insurance_payment","378.09","GBP","TFR","Credit","Information","158010.27","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Credit","Booked","2017-10-08T00:00:00.000Z","other_credit","19061.22","GBP","TFR","Credit","Information","177071.49","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-10-11T00:00:00.000Z","other_debit","2512.09","GBP","TFR","Credit","Information","174559.40","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Credit","Booked","2017-10-14T00:00:00.000Z","other_credit","1236.05","GBP","TFR","Credit","Information","175795.45","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-10-21T00:00:00.000Z","other_debit","1299.48","GBP","TFR","Credit","Information","174495.97","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-11-01T00:00:00.000Z","other_debit","192.50","GBP","TFR","Credit","Information","174303.47","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-11-01T00:00:00.000Z","other_debit","4755.50","GBP","TFR","Credit","Information","169547.97","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-11-01T00:00:00.000Z","other_debit","1786.07","GBP","TFR","Credit","Information","167761.90","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-11-04T00:00:00.000Z","other_debit","8224.10","GBP","TFR","Credit","Information","159537.80","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-11-07T00:00:00.000Z","household","5582.98","GBP","TFR","Credit","Information","153954.82","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-11-14T00:00:00.000Z","other_debit","4573.03","GBP","TFR","Credit","Information","149381.79","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-12-01T00:00:00.000Z","other_debit","18805.57","GBP","TFR","Credit","Information","130576.22","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-12-01T00:00:00.000Z","other_debit","3091.90","GBP","TFR","Credit","Information","127484.32","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-12-07T00:00:00.000Z","other_debit","1148.52","GBP","TFR","Credit","Information","126335.80","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Debit","Booked","2017-12-15T00:00:00.000Z","other_debit","11554.85","GBP","TFR","Credit","Information","114780.95","GBP"
"cc63701a-b97a-45e5-8670-85eb9a8a7c66","Credit","Booked","2017-12-28T00:00:00.000Z","interest_credited","126.48","GBP","TFR","Credit","Information","114907.43","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Credit","Booked","2017-01-07T00:00:00.000Z","other_credit","3330.34","GBP","TFR","Credit","Information","7152.32","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Credit","Booked","2017-01-09T00:00:00.000Z","other_credit","17393.03","GBP","TFR","Credit","Information","24545.35","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Credit","Booked","2017-01-10T00:00:00.000Z","other_credit","6938.79","GBP","TFR","Credit","Information","31484.14","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Debit","Booked","2017-01-13T00:00:00.000Z","household","5540.04","GBP","TFR","Credit","Information","25944.10","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Debit","Booked","2017-01-14T00:00:00.000Z","other_debit","2473.09","GBP","TFR","Credit","Information","23471.01","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Credit","Booked","2017-01-18T00:00:00.000Z","other_credit","43772.37","GBP","TFR","Credit","Information","67243.38","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Credit","Booked","2017-01-18T00:00:00.000Z","other_credit","58745.00","GBP","TFR","Credit","Information","125988.38","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Credit","Booked","2017-02-01T00:00:00.000Z","other_credit","4347.09","GBP","TFR","Credit","Information","130335.47","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Debit","Booked","2017-02-01T00:00:00.000Z","other_debit","806.19","GBP","TFR","Credit","Information","129529.28","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Credit","Booked","2017-02-09T00:00:00.000Z","other_credit","660.64","GBP","TFR","Credit","Information","130189.92","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Debit","Booked","2017-02-14T00:00:00.000Z","other_debit","7464.46","GBP","TFR","Credit","Information","122725.46","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Credit","Booked","2017-02-18T00:00:00.000Z","other_credit","16180.67","GBP","TFR","Credit","Information","138906.13","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Credit","Booked","2017-03-10T00:00:00.000Z","other_credit","2904.54","GBP","TFR","Credit","Information","141810.67","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Debit","Booked","2017-03-13T00:00:00.000Z","other_debit","1770.41","GBP","TFR","Credit","Information","140040.26","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Debit","Booked","2017-03-30T00:00:00.000Z","other_debit","7917.54","GBP","TFR","Credit","Information","132122.72","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Debit","Booked","2017-03-30T00:00:00.000Z","payment_for_statement","12.02","GBP","TFR","Credit","Information","132110.70","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Debit","Booked","2017-04-07T00:00:00.000Z","household","1128.32","GBP","TFR","Credit","Information","130982.38","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Debit","Booked","2017-04-16T00:00:00.000Z","other_debit","315.84","GBP","TFR","Credit","Information","130666.54","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Debit","Booked","2017-05-07T00:00:00.000Z","household","6634.32","GBP","TFR","Credit","Information","124032.22","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Debit","Booked","2017-05-12T00:00:00.000Z","loan_payment","5026.52","GBP","TFR","Credit","Information","119005.70","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Credit","Booked","2017-05-13T00:00:00.000Z","other_credit","5608.63","GBP","TFR","Credit","Information","124614.33","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Debit","Booked","2017-06-01T00:00:00.000Z","other_debit","1720.65","GBP","TFR","Credit","Information","122893.68","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Debit","Booked","2017-06-01T00:00:00.000Z","other_debit","4893.22","GBP","TFR","Credit","Information","118000.46","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Debit","Booked","2017-06-05T00:00:00.000Z","household","5517.61","GBP","TFR","Credit","Information","112482.85","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Credit","Booked","2017-06-11T00:00:00.000Z","other_credit","6667.05","GBP","TFR","Credit","Information","119149.90","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Debit","Booked","2017-06-19T00:00:00.000Z","other_debit","5426.49","GBP","TFR","Credit","Information","113723.41","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Debit","Booked","2017-07-01T00:00:00.000Z","other_debit","801.89","GBP","TFR","Credit","Information","112921.52","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Debit","Booked","2017-07-07T00:00:00.000Z","household","2137.32","GBP","TFR","Credit","Information","110784.20","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Credit","Booked","2017-07-09T00:00:00.000Z","other_credit","26280.22","GBP","TFR","Credit","Information","137064.42","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Debit","Booked","2017-07-10T00:00:00.000Z","household","7925.55","GBP","TFR","Credit","Information","129138.87","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Debit","Booked","2017-07-12T00:00:00.000Z","other_debit","2420.63","GBP","TFR","Credit","Information","126718.24","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Debit","Booked","2017-07-18T00:00:00.000Z","other_debit","153.13","GBP","TFR","Credit","Information","126565.11","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Credit","Booked","2017-07-31T00:00:00.000Z","interest_credited","74.46","GBP","TFR","Credit","Information","126639.57","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Credit","Booked","2017-07-31T00:00:00.000Z","interest_credited","86.16","GBP","TFR","Credit","Information","126725.73","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Debit","Booked","2017-08-01T00:00:00.000Z","other_debit","1158.04","GBP","TFR","Credit","Information","125567.69","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Debit","Booked","2017-08-01T00:00:00.000Z","other_debit","6234.24","GBP","TFR","Credit","Information","119333.45","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Credit","Booked","2017-08-05T00:00:00.000Z","other_credit","8828.55","GBP","TFR","Credit","Information","128162.00","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Credit","Booked","2017-08-13T00:00:00.000Z","other_credit","1652.29","GBP","TFR","Credit","Information","129814.29","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Debit","Booked","2017-08-16T00:00:00.000Z","other_debit","1533.29","GBP","TFR","Credit","Information","128281.00","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Debit","Booked","2017-08-16T00:00:00.000Z","other_debit","71.23","GBP","TFR","Credit","Information","128209.77","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Debit","Booked","2017-08-29T00:00:00.000Z","other_debit","858.63","GBP","TFR","Credit","Information","127351.14","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Debit","Booked","2017-09-08T00:00:00.000Z","household","795.41","GBP","TFR","Credit","Information","126555.73","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Debit","Booked","2017-09-09T00:00:00.000Z","other_debit","1551.33","GBP","TFR","Credit","Information","125004.40","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Debit","Booked","2017-09-09T00:00:00.000Z","other_debit","532.46","GBP","TFR","Credit","Information","124471.94","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Credit","Booked","2017-09-10T00:00:00.000Z","other_credit","8008.51","GBP","TFR","Credit","Information","132480.45","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Debit","Booked","2017-09-11T00:00:00.000Z","household","2265.27","GBP","TFR","Credit","Information","130215.18","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Credit","Booked","2017-09-13T00:00:00.000Z","other_credit","6838.44","GBP","TFR","Credit","Information","137053.62","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Credit","Booked","2017-09-20T00:00:00.000Z","other_credit","58937.93","GBP","TFR","Credit","Information","195991.55","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Debit","Booked","2017-09-28T00:00:00.000Z","other_debit","500.40","GBP","TFR","Credit","Information","195491.15","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Debit","Booked","2017-09-28T00:00:00.000Z","payment_for_statement","12.02","GBP","TFR","Credit","Information","195479.13","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Debit","Booked","2017-10-01T00:00:00.000Z","other_debit","7502.61","GBP","TFR","Credit","Information","187976.52","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Debit","Booked","2017-10-01T00:00:00.000Z","other_debit","16766.21","GBP","TFR","Credit","Information","171210.31","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Debit","Booked","2017-10-05T00:00:00.000Z","other_debit","3147.95","GBP","TFR","Credit","Information","168062.36","GBP"
"e28ab07a-47ed-4e2c-8140-678efdc8edb4","Debit","Booked","2017-10-09T00:00:00.000Z","other_debit","1995.77","GBP","TFR","Credit","Information","166066.59","GBP"
